Order_Id,Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product,Product_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_Method,Product_Id
194,09-12-2018,22:17:49,8,51017,Female,Web,Member,Tyre,Auto & Accessories,250,5,0.3,120,12,Medium,credit_card,5
195,09-03-2018,17:27:58,7,20674,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,24,2.4,Medium,credit_card,6
196,01-11-2018,10:48:19,10,18692,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,54,5.4,Medium,credit_card,7
197,09-09-2018,13:56:45,2,14583,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,23.7,2.4,Medium,credit_card,8
198,10-08-2018,19:27:28,8,16602,Female,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,1,0.3,130.2,13,Medium,credit_card,9
199,27-09-2018,11:08:59,7,25626,Male,Web,Member,Car Media Players,Auto & Accessories,140,1,0.1,58.6,5.9,Critical,credit_card,1
200,06-03-2018,15:26:09,2,32994,Male,Web,Member,Car Speakers,Auto & Accessories,211,1,0.2,118.3,11.8,Medium,credit_card,2
201,30-04-2018,22:37:50,4,58813,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.3,26.5,2.6,High,credit_card,3
202,05-10-2018,13:24:46,10,38300,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,4,0.1,33.3,3.3,Critical,money_order,4
203,12-02-2018,16:32:09,1,40978,Male,Web,Member,Tyre,Auto & Accessories,250,1,0.1,162.5,16.3,Critical,credit_card,5
204,22-07-2018,22:30:05,8,58697,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,24,2.4,Medium,credit_card,6
205,03-10-2018,18:24:33,10,46213,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,27,2.7,Critical,credit_card,7
206,23-05-2018,16:37:35,2,11829,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,28.3,2.8,High,credit_card,8
207,03-08-2018,10:51:17,7,19828,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,1,0.1,148.7,14.9,Critical,credit_card,9
208,17-05-2018,8:33:19,8,16258,Female,Web,Member,Car Media Players,Auto & Accessories,140,5,0.3,39,3.9,Medium,credit_card,1
209,10-11-2018,13:42:06,3,15948,Male,Web,Member,Car Speakers,Auto & Accessories,211,1,0.3,122.6,12.3,Critical,money_order,2
210,18-09-2018,20:13:31,5,26655,Male,Web,Member,Car Body Covers,Auto & Accessories,117,4,0.3,23,2.3,Critical,e_wallet,3
211,27-02-2018,14:43:47,4,43623,Female,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.3,28.6,2.9,Medium,e_wallet,4
212,05-08-2018,17:27:54,6,47137,Male,Web,Member,Tyre,Auto & Accessories,250,5,,132.5,13.3,Medium,credit_card,5
213,16-04-2018,14:32:06,6,21104,Male,Web,Member,Bike Tyres,Auto & Accessories,72,4,0.3,18,1.8,High,money_order,6
214,30-06-2018,13:21:44,3,14728,Male,Web,Member,Car Mat,Auto & Accessories,54,5,0.3,10.8,1.1,Critical,credit_card,7
215,11-06-2018,16:51:17,1,36570,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.1,30.6,3.1,Medium,credit_card,8
216,04-10-2018,10:05:59,5,32969,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,5,0.3,93.3,9.3,High,credit_card,9
217,29-12-2018,16:17:53,7,21451,Male,Web,Member,Car Media Players,Auto & Accessories,140,1,0.3,48.8,4.9,High,credit_card,1
218,17-07-2018,21:55:56,6,58443,Male,Web,Member,Car Speakers,Auto & Accessories,211,5,0.3,88.8,8.9,Critical,credit_card,2
219,09-05-2018,14:32:09,9,21503,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.3,19.5,1.9,Critical,credit_card,3
220,08-11-2018,21:11:25,4,28323,Male,Web,Guest,Car & Bike Care,Auto & Accessories,118,5,0.3,8.5,0.9,Medium,credit_card,4
221,17-09-2018,11:25:39,6,34295,Female,Web,Member,Tyre,Auto & Accessories,250,4,0.3,130,13,High,e_wallet,5
222,22-09-2018,13:48:18,1,16865,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.2,24,2.4,Medium,money_order,6
223,11-03-2018,21:43:24,1,21651,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,18,1.8,Medium,credit_card,7
224,04-05-2018,10:29:14,9,30275,Female,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,16.9,1.7,High,credit_card,8
225,17-03-2018,19:40:26,4,26043,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,5,0.3,116.4,11.6,High,money_order,9
226,21-03-2018,4:59:55,6,17728,Male,Web,Member,Car Media Players,Auto & Accessories,140,1,0.3,48.8,4.9,High,credit_card,1
227,27-08-2018,10:05:56,10,55098,Male,Web,Member,Car Speakers,Auto & Accessories,211,4,0.3,105.7,10.6,Critical,credit_card,2
228,18-12-2018,20:59:28,5,35276,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.1,33.5,3.3,High,e_wallet,3
229,05-06-2018,13:34:35,7,22183,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.2,33.3,3.3,High,credit_card,4
230,24-04-2018,16:56:46,9,56911,Male,Web,Member,Tyre,Auto & Accessories,250,4,0.3,120,12,Critical,credit_card,5
231,24-03-2018,17:34:12,5,33519,Male,Web,Member,Bike Tyres,Auto & Accessories,72,4,0.3,18,1.8,Medium,credit_card,6
232,29-12-2018,15:08:14,3,43602,Male,Web,Guest,Car Mat,Auto & Accessories,54,1,0.1,54,5.4,High,credit_card,7
233,29-04-2018,17:43:34,5,53167,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,20.3,2,High,credit_card,8
234,03-09-2018,13:47:14,1,52182,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,5,0.3,116.4,11.6,Medium,money_order,9
235,20-09-2018,16:18:26,7,37251,Male,Web,Member,Car Media Players,Auto & Accessories,140,1,0.1,55.8,5.6,Medium,money_order,1
236,25-06-2018,23:13:41,9,13031,Male,Web,Member,Car Speakers,Auto & Accessories,211,1,0.3,122.6,12.3,Critical,e_wallet,2
237,08-05-2018,14:38:14,6,17782,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.2,34.7,3.5,Medium,credit_card,3
238,16-10-2018,19:05:54,1,11596,Female,Web,Member,Car & Bike Care,Auto & Accessories,118,4,0.3,23.8,2.4,Critical,credit_card,4
239,02-07-2018,20:47:24,4,12494,Male,Web,Member,Tyre,Auto & Accessories,250,4,0.1,160,16,Medium,credit_card,5
240,23-06-2018,23:59:03,6,22465,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,36,3.6,High,debit_card,6
241,16-06-2018,22:34:16,6,22830,Male,Web,Member,Car Mat,Auto & Accessories,54,5,0.1,10.8,1.1,High,credit_card,7
242,22-08-2018,15:04:08,8,52175,Female,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,29.4,2.9,High,credit_card,8
243,30-12-2018,23:11:40,3,36086,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,1,0.2,141.8,14.2,Critical,money_order,9
244,12-08-2018,18:48:56,9,21094,Female,Web,Member,Car Media Players,Auto & Accessories,140,5,0.3,32,3.2,High,credit_card,1
245,01-08-2018,7:47:34,8,54590,Male,Web,Member,Car Speakers,Auto & Accessories,211,1,0.3,122.6,12.3,Critical,money_order,2
246,06-10-2018,14:21:47,9,52232,Female,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.3,32.3,3.2,Medium,e_wallet,3
247,17-04-2018,13:12:47,8,30480,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,5,0.1,32.1,3.2,Medium,credit_card,4
248,30-06-2018,17:36:43,4,13234,Male,Web,Member,Tyre,Auto & Accessories,250,4,0.3,130,13,Critical,credit_card,5
249,07-12-2018,12:08:37,10,38389,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.1,24,2.4,Critical,money_order,6
250,10-06-2018,9:04:09,10,52378,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,54,5.4,Critical,money_order,7
251,08-08-2018,18:00:36,8,25341,Female,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,30.6,3.1,Medium,credit_card,8
252,30-10-2018,21:57:55,6,13215,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,5,0.2,127.9,12.8,High,debit_card,9
253,08-11-2018,10:49:59,8,54781,Male,Web,Member,Car Media Players,Auto & Accessories,140,4,0.3,32,3.2,Medium,debit_card,1
254,05-01-2018,5:23:47,2,10983,Male,Web,Member,Car Speakers,Auto & Accessories,211,5,0.3,78.3,7.8,High,credit_card,2
255,10-09-2018,14:58:16,9,55651,Male,Web,Member,Car Body Covers,Auto & Accessories,117,4,0.3,23,2.3,High,credit_card,3
256,08-08-2018,18:56:45,1,39013,Female,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.3,23.8,2.4,Medium,credit_card,4
257,12-07-2018,20:24:07,1,45528,Male,Web,Member,Tyre,Auto & Accessories,250,5,0.3,107.5,10.8,Critical,debit_card,5
258,24-04-2018,14:15:53,6,41163,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,24,2.4,Medium,money_order,6
259,30-11-2018,17:46:40,3,32770,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,27,2.7,High,credit_card,7
260,15-05-2018,9:10:20,8,10207,Female,Web,Member,Car Seat Covers,Auto & Accessories,114,5,0.3,16.9,1.7,Critical,credit_card,8
261,22-06-2018,19:22:26,3,55557,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,1,0.3,141.8,14.2,High,money_order,9
262,16-10-2018,0:01:56,2,18046,Male,Web,Member,Car Media Players,Auto & Accessories,140,1,0.2,51.6,5.2,Critical,credit_card,1
263,28-07-2018,18:21:00,6,40604,Male,Web,Member,Car Speakers,Auto & Accessories,211,5,0.3,88.8,8.9,High,credit_card,2
264,28-04-2018,21:07:26,2,20047,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.3,23,2.3,High,credit_card,3
265,11-08-2018,14:13:54,9,18455,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.2,35.6,3.6,High,credit_card,4
266,17-12-2018,15:21:11,6,55796,Female,Web,Member,Tyre,Auto & Accessories,250,5,0.2,145,14.5,Critical,credit_card,5
267,03-10-2018,11:52:11,2,40334,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.1,72,7.2,Medium,credit_card,6
268,07-05-2018,21:49:08,2,26194,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,54,5.4,High,e_wallet,7
269,09-12-2018,14:58:05,9,38060,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.2,31.7,3.2,High,credit_card,8
270,27-08-2018,15:53:44,5,21830,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,1,0.3,123.3,12.3,Critical,credit_card,9
271,24-06-2018,11:40:28,7,16088,Male,Web,Member,Car Media Players,Auto & Accessories,140,4,0.1,54.4,5.4,High,credit_card,1
272,09-10-2018,11:02:51,8,55811,Male,Web,Member,Car Speakers,Auto & Accessories,211,4,0.3,88.8,8.9,High,credit_card,2
273,11-04-2018,22:16:49,2,15544,Male,Web,Member,Car Body Covers,Auto & Accessories,117,4,0.2,27.6,2.8,High,credit_card,3
274,28-10-2018,11:08:58,9,31640,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.2,33.3,3.3,High,credit_card,4
275,01-11-2018,14:58:41,2,40363,Male,Web,Member,Tyre,Auto & Accessories,250,1,0.2,160,16,Critical,credit_card,5
276,24-04-2018,17:37:41,8,12683,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.2,36,3.6,Critical,e_wallet,6
277,03-08-2018,14:56:55,3,44679,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,54,5.4,Critical,money_order,7
278,27-09-2018,10:24:22,3,43945,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,4,0.3,11.2,1.1,Critical,credit_card,8
279,10-09-2018,16:22:27,5,34733,Female,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,4,0.1,141.8,14.2,High,credit_card,9
280,13-04-2018,10:07:36,9,15226,Male,Web,Member,Car Media Players,Auto & Accessories,140,1,0.3,46,4.6,Critical,credit_card,1
281,23-07-2018,10:21:28,1,34203,Male,Web,Member,Car Speakers,Auto & Accessories,211,4,0.1,122.6,12.3,Medium,credit_card,2
282,03-09-2018,20:44:15,3,33895,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.3,33.5,3.3,Critical,credit_card,3
283,12-06-2018,19:27:08,4,37209,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,5,0.2,26.2,2.6,High,credit_card,4
284,24-07-2018,17:19:00,9,33441,Male,Web,Member,Tyre,Auto & Accessories,250,1,0.3,150,15,High,credit_card,5
285,07-12-2018,23:46:19,9,26391,Female,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,24,2.4,Medium,credit_card,6
286,05-10-2018,11:36:11,1,24821,Female,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,27,2.7,Critical,e_wallet,7
287,15-08-2018,23:27:21,10,56368,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,24.9,2.5,Medium,credit_card,8
288,29-10-2018,0:10:49,8,54932,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,4,0.3,123.3,12.3,Medium,credit_card,9
289,19-06-2018,21:07:32,1,49855,Male,Web,Member,Car Media Players,Auto & Accessories,140,5,0.1,53,5.3,High,credit_card,1
290,29-12-2018,12:00:11,3,35355,Female,Web,Member,Car Speakers,Auto & Accessories,211,5,0.3,99.4,9.9,High,credit_card,2
291,15-12-2018,20:23:45,10,15936,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.3,26.5,2.6,High,credit_card,3
292,27-12-2018,22:14:59,5,26255,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.3,34.5,3.4,Critical,credit_card,4
293,03-11-2018,13:32:54,8,20787,Male,Web,Member,Tyre,Auto & Accessories,250,1,0.2,165,16.5,Critical,credit_card,5
294,21-06-2018,17:08:01,5,26129,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,24,2.4,Critical,credit_card,6
295,26-02-2018,11:08:38,5,57975,Male,Web,Member,Car Mat,Auto & Accessories,54,4,0.3,13.5,1.4,Critical,debit_card,7
296,13-02-2018,15:07:45,1,55454,Female,Web,Member,Car Seat Covers,Auto & Accessories,114,5,0.3,16.9,1.7,Critical,money_order,8
297,09-11-2018,20:36:13,8,19572,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,1,0.3,116.4,11.6,High,credit_card,9
298,07-03-2018,9:40:04,3,19699,Male,Web,Member,Car Media Players,Auto & Accessories,140,5,0.2,46,4.6,Critical,credit_card,1
299,30-05-2018,2:41:28,7,50565,Male,Web,Member,Car Speakers,Auto & Accessories,211,5,0.3,78.3,7.8,Critical,credit_card,2
300,27-10-2018,10:45:08,1,56744,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.3,33.5,3.3,Critical,money_order,3
301,08-03-2018,4:45:26,6,23620,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.3,27.4,2.7,High,credit_card,4
302,09-12-2018,15:09:28,8,27972,Male,Web,Member,Tyre,Auto & Accessories,250,1,0.2,155,15.5,Critical,e_wallet,5
303,11-02-2018,11:50:32,7,23134,Male,Web,Member,Bike Tyres,Auto & Accessories,72,4,0.3,18,1.8,Critical,credit_card,6
304,12-10-2018,9:52:46,5,38188,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.1,54,5.4,High,credit_card,7
305,03-07-2018,1:17:32,8,51376,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,4,0.3,20.3,2,High,credit_card,8
306,23-05-2018,15:28:58,7,54777,Female,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,5,0.3,104.8,10.5,High,credit_card,9
307,29-04-2018,18:27:30,9,14094,Male,Web,Guest,Car Media Players,Auto & Accessories,140,5,0.3,32,3.2,Critical,credit_card,1
308,14-06-2018,18:49:14,2,44566,Male,Web,Member,Car Speakers,Auto & Accessories,211,4,0.3,97.2,9.7,High,money_order,2
309,23-11-2018,15:40:22,6,55569,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.2,32.3,3.2,High,e_wallet,3
310,10-02-2018,22:32:14,7,18577,Male,Web,Guest,Car & Bike Care,Auto & Accessories,118,4,0.3,19.1,1.9,High,credit_card,4
311,21-11-2018,16:45:44,5,40774,Male,Web,Member,Tyre,Auto & Accessories,250,1,0.3,155,15.5,Critical,credit_card,5
312,27-05-2018,17:59:00,6,52110,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,72,7.2,High,credit_card,6
313,20-05-2018,2:48:00,10,34171,Female,Web,Member,Car Mat,Auto & Accessories,54,4,0.2,13.5,1.4,Medium,credit_card,7
314,28-07-2018,11:25:16,1,18296,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,28.3,2.8,Critical,credit_card,8
315,05-03-2018,10:34:52,6,52969,Female,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,1,0.1,146.4,14.6,High,credit_card,9
316,07-12-2018,15:37:22,9,27073,Female,Web,Member,Car Media Players,Auto & Accessories,140,1,0.3,54.4,5.4,Medium,money_order,1
317,20-11-2018,17:38:55,8,26740,Male,Web,Member,Car Speakers,Auto & Accessories,211,1,0.1,124.7,12.5,High,credit_card,2
318,09-08-2018,13:48:17,4,30584,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.3,23,2.3,High,money_order,3
319,02-11-2018,14:41:02,10,19204,Male,Web,Guest,Car & Bike Care,Auto & Accessories,118,1,0.3,26.2,2.6,High,money_order,4
320,02-06-2018,19:20:35,10,26533,Male,Web,Member,Tyre,Auto & Accessories,250,1,0.3,150,15,Medium,credit_card,5
321,18-09-2018,15:40:36,5,43254,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,72,7.2,Critical,money_order,6
322,05-06-2018,11:04:11,3,41850,Male,Web,Member,Car Mat,Auto & Accessories,54,,0.2,54,5.4,Critical,credit_card,7
323,14-05-2018,11:04:55,1,11266,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,23.7,2.4,Medium,credit_card,8
324,26-04-2018,12:50:56,4,59218,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,5,0.1,139.5,13.9,High,credit_card,9
325,26-10-2018,10:58:48,7,45011,Male,Web,Member,Car Media Players,Auto & Accessories,140,4,0.1,54.4,5.4,High,credit_card,1
326,01-03-2018,20:39:26,8,16546,Male,Web,Member,Car Speakers,Auto & Accessories,211,1,0.1,128.9,12.9,Critical,money_order,2
327,26-05-2018,18:35:51,3,24465,Male,Web,Member,Car Body Covers,Auto & Accessories,117,5,0.1,31.2,3.1,High,money_order,3
328,09-11-2018,21:43:53,10,29481,Female,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.1,35.6,3.6,Critical,money_order,4
329,09-11-2018,22:52:27,2,54987,Male,Web,Member,Tyre,Auto & Accessories,250,4,0.3,140,14,Medium,credit_card,5
330,01-09-2018,18:27:01,5,25658,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,72,7.2,Critical,credit_card,6
331,19-09-2018,13:45:55,7,33279,Female,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,54,5.4,High,credit_card,7
332,17-11-2018,17:03:31,7,59529,Female,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.2,29.4,2.9,High,credit_card,8
333,16-11-2018,10:39:48,5,39623,Female,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,1,0.3,116.4,11.6,Critical,credit_card,9
334,01-07-2018,20:54:21,4,30288,Male,Web,Member,Car Media Players,Auto & Accessories,140,1,0.1,57.2,5.7,Medium,credit_card,1
335,22-08-2018,20:53:14,9,20776,Male,Web,Member,Car Speakers,Auto & Accessories,211,4,0.3,105.7,10.6,Critical,credit_card,2
336,24-11-2018,19:01:02,4,59423,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.1,33.5,3.3,High,credit_card,3
337,11-11-2018,20:58:44,2,35668,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.2,30.9,3.1,Critical,money_order,4
338,25-08-2018,14:13:44,3,47705,Male,Web,Member,Tyre,Auto & Accessories,250,4,0.1,160,16,Critical,credit_card,5
339,11-07-2018,17:22:56,9,57927,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,36,3.6,High,credit_card,6
340,30-07-2018,16:16:19,4,30121,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,18,1.8,High,credit_card,7
341,11-01-2018,17:31:49,9,21848,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.1,32.9,3.3,Critical,credit_card,8
342,09-05-2018,17:11:41,8,14546,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,4,0.1,141.8,14.2,High,credit_card,9
343,25-04-2018,16:23:49,2,47618,Male,Web,Member,Car Media Players,Auto & Accessories,140,4,0.3,43.2,4.3,High,credit_card,1
344,24-07-2018,12:45:26,9,43345,Female,Web,Member,Car Speakers,Auto & Accessories,211,1,0.3,112,11.2,Critical,credit_card,2
345,08-05-2018,12:22:44,10,53988,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.3,32.3,3.2,Medium,credit_card,3
346,29-12-2018,22:46:19,8,44033,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,4,0.2,28.6,2.9,High,credit_card,4
347,22-09-2018,14:26:17,5,27301,Male,Web,Member,Tyre,Auto & Accessories,250,1,0.1,162.5,16.3,Critical,credit_card,5
348,22-07-2018,6:24:50,6,13805,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,36,3.6,High,money_order,6
349,14-11-2018,17:48:09,7,48774,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,27,2.7,High,credit_card,7
350,19-03-2018,13:02:13,3,11597,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.3,27.2,2.7,Critical,credit_card,8
351,25-01-2018,13:32:46,4,21311,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,5,0.2,127.9,12.8,Critical,credit_card,9
352,30-07-2018,19:05:32,3,49554,Female,Web,Member,Car Media Players,Auto & Accessories,140,4,0.3,43.2,4.3,Medium,money_order,1
353,06-07-2018,18:16:06,1,17872,Male,Web,Member,Car Speakers,Auto & Accessories,211,1,0.3,112,11.2,Critical,e_wallet,2
354,24-01-2018,14:23:58,7,16894,Male,Web,Member,Car Body Covers,Auto & Accessories,117,5,0.3,7.8,0.8,Medium,money_order,3
355,12-10-2018,20:54:25,5,47467,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,1,0.3,34.5,3.4,Critical,e_wallet,4
356,09-04-2018,21:08:01,3,34973,Female,Web,Member,Tyre,Auto & Accessories,250,1,0.3,147.5,14.8,High,credit_card,5
357,23-08-2018,8:03:00,3,42791,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.2,36,3.6,Critical,money_order,6
358,17-10-2018,13:16:44,10,43899,Male,Web,Member,Car Mat,Auto & Accessories,54,5,0.1,10.8,1.1,High,money_order,7
359,29-05-2018,12:35:44,10,41342,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,1,0.1,32.9,3.3,High,money_order,8
360,24-05-2018,12:16:48,2,56908,Female,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,1,0.1,148.7,14.9,Critical,credit_card,9
361,03-10-2018,21:08:31,1,20906,Male,Web,Member,Car Media Players,Auto & Accessories,140,1,0.3,48.8,4.9,High,credit_card,1
362,14-05-2018,17:56:57,7,54494,Male,Web,Guest,Car Speakers,Auto & Accessories,211,1,0.2,126.8,12.7,High,credit_card,2
363,29-06-2018,13:38:02,4,33098,Male,Web,Member,Car Body Covers,Auto & Accessories,117,5,0.3,7.8,0.8,High,credit_card,3
364,24-04-2018,1:34:00,10,49059,Male,Web,Member,Car & Bike Care,Auto & Accessories,118,4,0.3,23.8,2.4,Critical,money_order,4
365,05-01-2018,7:31:49,1,11163,Male,Web,Member,Tyre,Auto & Accessories,250,5,0.1,157.5,15.8,Critical,credit_card,5
366,07-12-2018,16:27:30,7,23517,Male,Web,Member,Bike Tyres,Auto & Accessories,72,1,0.3,36,3.6,High,credit_card,6
367,22-12-2018,17:25:28,9,16754,Male,Web,Member,Car Mat,Auto & Accessories,54,1,0.3,18,1.8,Medium,money_order,7
368,06-04-2018,18:20:00,5,29217,Male,Web,Member,Car Seat Covers,Auto & Accessories,114,5,0.3,11.2,1.1,High,credit_card,8
369,19-05-2018,18:13:54,5,19806,Male,Web,Member,Car Pillow & Neck Rest,Auto & Accessories,231,4,0.3,114,11.4,Critical,credit_card,9
370,16-03-2018,13:51:18,7,38060,Male,Web,Member,Car Media Players,Auto & Accessories,140,5,0.3,39,3.9,High,credit_card,1
371,18-09-2018,13:13:47,4,59776,Female,Web,Member,Car Speakers,Auto & Accessories,211,4,0.2,114.1,11.4,Medium,money_order,2
372,29-12-2018,20:53:48,2,16971,Male,Web,Member,Car Body Covers,Auto & Accessories,117,1,0.1,35.8,3.6,Medium,credit_card,3
373,23-10-2018,19:24:21,1,56604,Male,Web,Guest,Car & Bike Care,Auto & Accessories,118,5,0.1,32.1,3.2,High,credit_card,4
